id,nft_rank,rarity score,img_url,is_one_of_one,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count,background,body,eyes,look,mouth,gender,accessory,outfit,food,facial hair,trait_count
6588,551,293.98,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6588,No,Sky Sunrise,Hay Treasure,==,None,Teeth,Jenny,Hair Roller,None,None,None,5,86.6,17.1,17.2,1.1,22.3,2.0,138.9,1.8,1.1,1.1,4.9
5924,552,293.69,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5924,No,Purple,Hay Cool,==,None,Natural,Jenny,None,None,Carrot,None,5,17.8,10.6,17.2,1.1,5.4,2.0,1.7,1.8,230.1,1.1,4.9
917,638,281.21,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/917,No,Starry Blue,Droopy Snow,==,None,Shy,Jack,None,Blue Carrot Blanket,None,None,5,45.5,20.2,17.2,1.1,28.6,2.0,1.7,157.9,1.1,1.1,4.9
535,659,278.59,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/535,No,Chamomile,Flappy Oreo,==,None,Sweetie,Jack,None,None,Choco Donut,None,5,16.3,85.7,17.2,1.1,16.9,2.0,1.7,1.8,129.9,1.1,4.9
2950,670,277.30,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2950,No,Magenta,Hay Warm,==,None,Fire,Jack,Chain,None,None,None,5,18.4,10.0,17.2,1.1,76.0,2.0,143.8,1.8,1.1,1.1,4.9
728,671,277.22,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/728,No,Chamomile,Hay Care,==,None,Playful,Jenny,None,Pink Carrot Blanket,None,None,5,16.3,51.6,17.2,1.1,19.1,2.0,1.7,161.1,1.1,1.1,4.9
7649,690,276.07,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7649,No,Starry Green,Hay Treasure,==,None,Mocking,Jenny,None,None,Sprinkle Donut,None,4,44.8,17.1,17.2,1.1,35.8,2.0,1.7,1.8,152.0,1.1,1.5
5132,785,267.30,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5132,No,Sky Sunrise,Droopy Yellow,==,None,Cigarette,Jenny,Orange Bucket Hat,None,None,None,4,86.6,64.4,17.2,1.1,26.1,2.0,64.4,1.8,1.1,1.1,1.5
3104,798,266.59,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3104,No,Blue,Knotty Care,==,None,Gameboy,Jenny,Red Scarf,None,None,None,4,16.8,71.3,17.2,1.1,68.8,2.0,83.9,1.8,1.1,1.1,1.5
1297,864,261.04,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1297,No,Purple,Flappy Turquoise,==,None,Shy,Jack,None,Blue Carrot Blanket,None,None,4,17.8,31.1,17.2,1.1,28.6,2.0,1.7,157.9,1.1,1.1,1.5
6922,925,256.28,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6922,No,Metropol Sunset,Hay Warm,==,None,Surprised,Jenny,None,Pink Carrot Blanket,None,None,5,25.3,10.0,17.2,1.1,30.9,2.0,1.7,161.1,1.1,1.1,4.9
498,934,255.21,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/498,No,Mint,Flappy Oreo,==,None,Slurpee,Jack,White Headset,None,None,None,4,16.6,85.7,17.2,1.1,60.6,2.0,66.6,1.8,1.1,1.1,1.5
747,959,252.93,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/747,No,Starry Blue,Droopy Snow,==,None,Natural,Jack,Blue Bandana,None,None,None,6,45.5,20.2,17.2,1.1,5.4,2.0,67.1,1.8,1.1,1.1,90.5
4581,989,251.21,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4581,No,Starry Red,Knotty Care,==,None,Natural,Jenny,Karaoke,None,None,None,5,33.6,71.3,17.2,1.1,5.4,2.0,111.9,1.8,1.1,1.1,4.9
2537,992,251.13,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2537,No,Chamomile,Knotty Mud,==,None,Cigarette,Jack,None,Aqua Puffer,None,None,5,16.3,132.0,17.2,1.1,26.1,2.0,1.7,47.7,1.1,1.1,4.9
5300,993,251.03,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5300,No,Light Blue,Hay Snow,==,None,Natural,Jack,Wizardonk,None,None,None,4,17.2,10.9,17.2,1.1,5.4,2.0,191.8,1.8,1.1,1.1,1.5
5914,1000,250.69,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5914,No,Mint,Knotty Mud,==,None,Simple Smile,Jack,None,Red Puffer,None,None,5,16.6,132.0,17.2,1.1,26.2,2.0,1.7,46.8,1.1,1.1,4.9
2739,1025,249.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2739,No,Carob,Hay Care,==,None,Braces,Jenny,Hair Roller,None,None,None,4,17.7,51.6,17.2,1.1,15.2,2.0,138.9,1.8,1.1,1.1,1.5
6596,1037,248.38,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6596,No,Sky Day,Hay Warm,==,None,Simple Smile,Jack,Map,None,None,None,5,59.2,10.0,17.2,1.1,26.2,2.0,123.9,1.8,1.1,1.1,4.9
4492,1047,247.76,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4492,No,Burgundy,Knotty Mud,==,None,Natural,Jack,Red Cap,None,None,None,4,16.9,132.0,17.2,1.1,5.4,2.0,67.7,1.8,1.1,1.1,1.5
344,1064,246.94,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/344,No,Sky Day,Hay Snow,==,None,Sweetie,Jenny,Bejeweled,None,None,None,3,59.2,10.9,17.2,1.1,16.9,2.0,127.9,1.8,1.1,1.1,7.8
8029,1069,246.78,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/8029,No,Sky Day,Hay Warm,==,Pink Punk,Playful,Jenny,None,None,None,None,4,59.2,10.0,17.2,132.0,19.1,2.0,1.7,1.8,1.1,1.1,1.5
4730,1082,246.35,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4730,No,Starry Blue,Flappy Oreo,==,None,Disagree,Jack,None,Blue Jumper,None,None,4,45.5,85.7,17.2,1.1,22.4,2.0,1.7,67.1,1.1,1.1,1.5
2465,1097,245.63,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2465,No,Burgundy,Flappy Mud,==,None,WTF,Jack,None,None,Maki,None,5,16.9,27.9,17.2,1.1,77.5,2.0,1.7,1.8,93.7,1.1,4.9
2535,1122,243.94,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2535,No,Carob,Flappy Cool,==,None,WTF,Jenny,None,Aloha Palm,None,None,5,17.7,15.2,17.2,1.1,77.5,2.0,1.7,104.6,1.1,1.1,4.9
1560,1181,240.53,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1560,No,Starry Blue,Hay Treasure,==,None,Shy,Jack,Carrot Headset,None,None,None,5,45.5,17.1,17.2,1.1,28.6,2.0,120.2,1.8,1.1,1.1,4.9
6094,1225,238.97,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6094,No,Lavender,Droopy Warm,==,None,Bubble Gum,Jenny,None,None,Sprinkle Donut,None,5,16.4,14.4,17.2,1.1,26.4,2.0,1.7,1.8,152.0,1.1,4.9
4201,1240,238.23,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4201,No,Starry Blue,Hay Purple,==,None,Disagree,Jack,None,None,Choco Donut,None,5,45.5,10.7,17.2,1.1,22.4,2.0,1.7,1.8,129.9,1.1,4.9
6231,1262,237.41,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6231,No,Pink,Knotty Cool,==,Unidonk,Gameboy,Jenny,None,None,None,None,4,18.7,22.8,17.2,100.7,68.8,2.0,1.7,1.8,1.1,1.1,1.5
4752,1310,235.54,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4752,No,Starry Sand,Hay Pastel,==,None,Sweetie,Jenny,None,Sailor,None,None,5,33.7,19.4,17.2,1.1,16.9,2.0,1.7,136.5,1.1,1.1,4.9
4832,1320,235.05,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4832,No,Carob,Hay Pastel,==,None,Mocking,Jenny,None,Sailor,None,None,4,17.7,19.4,17.2,1.1,35.8,2.0,1.7,136.5,1.1,1.1,1.5
627,1324,234.92,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/627,No,Starry Plum,Flappy Turquoise,==,None,Whine,Jack,Carrot Headset,None,None,None,5,30.7,31.1,17.2,1.1,23.8,2.0,120.2,1.8,1.1,1.1,4.9
4443,1389,232.18,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4443,No,Carob,Hay Warm,==,None,Simple Smile,Jenny,None,None,Sprinkle Donut,None,4,17.7,10.0,17.2,1.1,26.2,2.0,1.7,1.8,152.0,1.1,1.5
2659,1422,231.31,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2659,No,Lime,Flappy Mud,==,None,Natural,Jack,Blue Bandana,None,None,None,6,16.2,27.9,17.2,1.1,5.4,2.0,67.1,1.8,1.1,1.1,90.5
1073,1486,229.10,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1073,No,Pink,Droopy Yellow,==,None,Bubble Gum,Jenny,None,V Fitness,None,None,5,18.7,64.4,17.2,1.1,26.4,2.0,1.7,90.5,1.1,1.1,4.9
3611,1558,226.68,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3611,No,Burgundy,Flappy Mud,==,None,Teeth,Jack,None,None,Choco Donut,None,5,16.9,27.9,17.2,1.1,22.3,2.0,1.7,1.8,129.9,1.1,4.9
6959,1561,226.66,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6959,No,Starry Sand,Hay Blue,==,None,Disagree,Jack,Karaoke,None,None,None,5,33.7,29.6,17.2,1.1,22.4,2.0,111.9,1.8,1.1,1.1,4.9
5048,1593,225.56,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5048,No,Sky Day,Droopy Blue,==,None,Simple Smile,Jack,Yellow Scarf,None,None,None,3,59.2,39.9,17.2,1.1,26.2,2.0,68.3,1.8,1.1,1.1,7.8
405,1608,225.11,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/405,No,Pink,Hay Pastel,==,None,Noodle,Jenny,None,Brunch,None,None,5,18.7,19.4,17.2,1.1,69.4,2.0,1.7,88.5,1.1,1.1,4.9
7201,1652,223.85,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7201,No,Burgundy,Hay Warm,==,None,Cigarette,Jenny,Hair Roller,None,None,None,3,16.9,10.0,17.2,1.1,26.1,2.0,138.9,1.8,1.1,1.1,7.8
126,1667,223.37,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/126,No,Sky Day,Knotty Cool,==,None,Noodle,Jenny,None,Mint Hoodie,None,None,4,59.2,22.8,17.2,1.1,69.4,2.0,1.7,46.3,1.1,1.1,1.5
4270,1725,222.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4270,No,Carob,Droopy Blue,==,None,Fire,Jack,None,Green Turtleneck,None,None,4,17.7,39.9,17.2,1.1,76.0,2.0,1.7,62.9,1.1,1.1,1.5
4703,1744,221.61,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4703,No,Starry Green,Flappy Mud,==,None,Shy,Jack,None,Aloha Coco,None,None,4,44.8,27.9,17.2,1.1,28.6,2.0,1.7,94.8,1.1,1.1,1.5
897,1754,221.31,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/897,No,Carob,Droopy Warm,==,None,Gameboy,Jack,None,Aloha Coco,None,None,4,17.7,14.4,17.2,1.1,68.8,2.0,1.7,94.8,1.1,1.1,1.5
3172,1761,221.05,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3172,No,Lime,Hay Cool,==,None,Fire,Jenny,None,Waifu,None,None,4,16.2,10.6,17.2,1.1,76.0,2.0,1.7,92.6,1.1,1.1,1.5
1829,1762,221.04,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1829,No,Burgundy,Hay Care,==,None,Teeth,Jenny,None,Aloha Palm,None,None,4,16.9,51.6,17.2,1.1,22.3,2.0,1.7,104.6,1.1,1.1,1.5
2405,1766,220.90,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2405,No,Metropol Dawn,Hay Warm,==,Green Punk,Bubble Gum,Jack,None,None,None,None,4,26.1,10.0,17.2,132.0,26.4,2.0,1.7,1.8,1.1,1.1,1.5
4365,1768,220.89,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4365,No,Starry Sand,Flappy Treasure,==,None,Noodle,Jack,None,Magic Tee,None,None,4,33.7,14.6,17.2,1.1,69.4,2.0,1.7,77.5,1.1,1.1,1.5
5337,1769,220.85,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5337,No,Burgundy,Droopy Snow,==,None,Natural,Jenny,None,None,Sprinkle Donut,None,4,16.9,20.2,17.2,1.1,5.4,2.0,1.7,1.8,152.0,1.1,1.5
7507,1770,220.84,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7507,No,Starry Sand,Flappy Oreo,==,None,Bubble Gum,Jack,None,Blue Hoodie,None,None,5,33.7,85.7,17.2,1.1,26.4,2.0,1.7,46.0,1.1,1.1,4.9
1673,1841,218.65,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1673,No,Lime,Hay Cool,==,None,Teeth,Jack,Chain,None,None,None,4,16.2,10.6,17.2,1.1,22.3,2.0,143.8,1.8,1.1,1.1,1.5
5569,1866,218.17,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5569,No,Metropol Dawn,Flappy Oreo,==,None,Natural,Jack,Green Bandana,None,None,None,5,26.1,85.7,17.2,1.1,5.4,2.0,71.9,1.8,1.1,1.1,4.9
4796,1870,218.05,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4796,No,Sky Sunset,Flappy Turquoise,==,None,Shy,Jack,Red Cap,None,None,None,4,65.0,31.1,17.2,1.1,28.6,2.0,67.7,1.8,1.1,1.1,1.5
1736,1880,217.72,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1736,No,Burgundy,Flappy Cool,==,None,Fire,Jack,Red Scarf,None,None,None,4,16.9,15.2,17.2,1.1,76.0,2.0,83.9,1.8,1.1,1.1,1.5
4563,1888,217.51,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4563,No,Metropol Night,Knotty Care,==,None,Simple Smile,Jenny,Choker,None,None,None,5,24.4,71.3,17.2,1.1,26.2,2.0,66.6,1.8,1.1,1.1,4.9
7617,1908,216.76,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7617,No,Sky Day,Flappy Cool,==,None,Playful,Jack,None,None,Loco Taco,None,3,59.2,15.2,17.2,1.1,19.1,2.0,1.7,1.8,90.5,1.1,7.8
4071,2065,212.68,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4071,No,Sky Sunrise,Droopy Snow,==,None,Happy,Jenny,None,Yellow Turtleneck,None,None,4,86.6,20.2,17.2,1.1,18.7,2.0,1.7,61.5,1.1,1.1,1.5
859,2070,212.61,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/859,No,Orange,Hay Treasure,==,Green Punk,Yawn,Jack,None,None,None,None,5,17.1,17.1,17.2,132.0,16.6,2.0,1.7,1.8,1.1,1.1,4.9
5212,2119,211.22,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5212,No,Magenta,Hay Blue,==,None,Playful,Jack,None,Business Formal,None,None,5,18.4,29.6,17.2,1.1,19.1,2.0,1.7,115.1,1.1,1.1,4.9
3509,2135,210.80,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3509,No,Metropol Dawn,Flappy Cool,==,None,Shy,Jenny,Karaoke,None,None,None,5,26.1,15.2,17.2,1.1,28.6,2.0,111.9,1.8,1.1,1.1,4.9
1472,2147,210.43,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1472,No,Light Blue,Flappy Oreo,==,None,Mocking,Jack,Purple Beanie,None,None,None,4,17.2,85.7,17.2,1.1,35.8,2.0,46.0,1.8,1.1,1.1,1.5
7351,2163,210.01,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7351,No,Lime,Hay Pastel,==,None,Happy,Jenny,Rubber Duck,None,None,None,4,16.2,19.4,17.2,1.1,18.7,2.0,129.9,1.8,1.1,1.1,1.5
4829,2180,209.62,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4829,No,Mint,Flappy Treasure,==,None,Natural,Jack,Chain,None,None,None,5,16.6,14.6,17.2,1.1,5.4,2.0,143.8,1.8,1.1,1.1,4.9
2298,2271,207.56,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2298,No,Light Blue,Flappy Turquoise,==,None,Braces,Jack,None,Business Formal,None,None,5,17.2,31.1,17.2,1.1,15.2,2.0,1.7,115.1,1.1,1.1,4.9
5550,2280,207.45,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5550,No,Orange,Hay Snow,==,None,Whine,Jenny,Rubber Duck,None,None,None,4,17.1,10.9,17.2,1.1,23.8,2.0,129.9,1.8,1.1,1.1,1.5
1106,2307,206.79,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1106,No,Starry Plum,Knotty Cool,==,None,WTF,Jenny,None,Red Puffer,None,None,5,30.7,22.8,17.2,1.1,77.5,2.0,1.7,46.8,1.1,1.1,4.9
1656,2339,206.09,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1656,No,Pink,Hay Warm,==,None,Braces,Jenny,None,Sailor,None,None,4,18.7,10.0,17.2,1.1,15.2,2.0,1.7,136.5,1.1,1.1,1.5
6395,2374,205.46,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6395,No,Sky Sunrise,Hay Treasure,==,None,Bubble Gum,Jack,None,Mint Hoodie,None,None,5,86.6,17.1,17.2,1.1,26.4,2.0,1.7,46.3,1.1,1.1,4.9
1160,2379,205.39,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1160,No,Chamomile,Hay Care,==,None,Cigarette,Jenny,None,Detective,None,None,4,16.3,51.6,17.2,1.1,26.1,2.0,1.7,85.7,1.1,1.1,1.5
6828,2382,205.28,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6828,No,Starry Red,Knotty Care,==,None,Whine,Jenny,None,Aqua Puffer,None,None,5,33.6,71.3,17.2,1.1,23.8,2.0,1.7,47.7,1.1,1.1,4.9
3313,2383,205.26,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3313,No,Pink,Hay Care,==,None,Happy,Jenny,None,V Fitness,None,None,4,18.7,51.6,17.2,1.1,18.7,2.0,1.7,90.5,1.1,1.1,1.5
3128,2386,205.20,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/3128,No,Starry Red,Hay Purple,==,None,Sweetie,Jack,None,Business Casual,None,None,5,33.6,10.7,17.2,1.1,16.9,2.0,1.7,115.1,1.1,1.1,4.9
5476,2404,204.72,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5476,No,Burgundy,Flappy Turquoise,==,None,Sweetie,Jack,None,None,Pineapple,None,4,16.9,31.1,17.2,1.1,16.9,2.0,1.7,1.8,113.5,1.1,1.5
7574,2423,204.19,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7574,No,Pink,Hay Snow,==,None,Natural,Jack,Blue Cap,None,None,None,6,18.7,10.9,17.2,1.1,5.4,2.0,54.4,1.8,1.1,1.1,90.5
1774,2438,203.81,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1774,No,Blue,Hay Pastel,==,None,Natural,Jenny,None,Sailor,None,None,4,16.8,19.4,17.2,1.1,5.4,2.0,1.7,136.5,1.1,1.1,1.5
6284,2506,202.03,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6284,No,Lavender,Hay Treasure,==,None,Playful,Jenny,Carrot Headset,None,None,None,5,16.4,17.1,17.2,1.1,19.1,2.0,120.2,1.8,1.1,1.1,4.9
6091,2511,201.92,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6091,No,Metropol Dawn,Hay Snow,==,None,Disagree,Jenny,Colored Headset,None,None,None,5,26.1,10.9,17.2,1.1,22.4,2.0,113.5,1.8,1.1,1.1,4.9
2380,2516,201.73,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2380,No,Pink,Droopy Warm,==,None,Cigarette,Jack,Colored Headset,None,None,None,5,18.7,14.4,17.2,1.1,26.1,2.0,113.5,1.8,1.1,1.1,4.9
5668,2553,200.95,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/5668,No,Sky Sunset,Flappy Mud,==,None,Grin,Jack,None,Blue Turtleneck,None,None,4,65.0,27.9,17.2,1.1,28.8,2.0,1.7,53.7,1.1,1.1,1.5
1643,2595,200.12,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1643,No,Purple,Droopy Warm,==,None,WTF,Jenny,None,Yellow Turtleneck,None,None,5,17.8,14.4,17.2,1.1,77.5,2.0,1.7,61.5,1.1,1.1,4.9
2341,2598,199.97,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2341,No,Metropol Sunset,Hay Purple,==,None,Braces,Jack,Sneakers,None,None,None,3,25.3,10.7,17.2,1.1,15.2,2.0,116.7,1.8,1.1,1.1,7.8
6270,2634,199.27,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6270,No,Sky Day,Droopy Warm,==,None,Natural,Jenny,None,None,Loco Taco,None,5,59.2,14.4,17.2,1.1,5.4,2.0,1.7,1.8,90.5,1.1,4.9
6079,2654,198.87,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6079,No,Sky Day,Hay Snow,==,None,Teeth,Jack,None,Magic Tee,None,None,5,59.2,10.9,17.2,1.1,22.3,2.0,1.7,77.5,1.1,1.1,4.9
1280,2660,198.74,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1280,No,Starry Red,Flappy Mud,==,None,Sweetie,Jack,None,Aloha Coco,None,None,4,33.6,27.9,17.2,1.1,16.9,2.0,1.7,94.8,1.1,1.1,1.5
1385,2677,198.57,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1385,No,Metropol Dawn,Flappy Treasure,==,None,Sweetie,Jenny,Karaoke,None,None,None,5,26.1,14.6,17.2,1.1,16.9,2.0,111.9,1.8,1.1,1.1,4.9
4594,2682,198.41,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4594,No,Starry Plum,Hay Snow,==,None,Sweetie,Jenny,None,None,Pineapple,None,4,30.7,10.9,17.2,1.1,16.9,2.0,1.7,1.8,113.5,1.1,1.5
1671,2686,198.36,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1671,No,Purple,Flappy Turquoise,==,None,Natural,Jack,None,Business Formal,None,None,5,17.8,31.1,17.2,1.1,5.4,2.0,1.7,115.1,1.1,1.1,4.9
7247,2770,196.34,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/7247,No,Chamomile,Hay Warm,==,None,Natural,Jenny,Hair Roller,None,None,None,4,16.3,10.0,17.2,1.1,5.4,2.0,138.9,1.8,1.1,1.1,1.5
6810,2775,196.25,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/6810,No,Pink,Flappy Turquoise,==,None,Simple Smile,Jack,None,None,Loco Taco,None,5,18.7,31.1,17.2,1.1,26.2,2.0,1.7,1.8,90.5,1.1,4.9
2377,2791,195.94,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/2377,No,Magenta,Flappy Oreo,==,None,Natural,Jack,Blue Cap,None,None,None,3,18.4,85.7,17.2,1.1,5.4,2.0,54.4,1.8,1.1,1.1,7.8
665,2795,195.86,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/665,No,Carob,Hay Cool,==,None,Natural,Jenny,None,Sailor,None,None,4,17.7,10.6,17.2,1.1,5.4,2.0,1.7,136.5,1.1,1.1,1.5
1570,2805,195.60,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1570,No,Lime,Droopy Snow,==,Unidonk,Grin,Jenny,None,None,None,None,5,16.2,20.2,17.2,100.7,28.8,2.0,1.7,1.8,1.1,1.1,4.9
4839,2868,194.48,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/4839,No,Sky Day,Hay Warm,==,None,Yawn,Jenny,None,Blue Tld Tee,None,None,4,59.2,10.0,17.2,1.1,16.6,2.0,1.7,83.0,1.1,1.1,1.5
1525,2876,194.40,QmTSgHvkYHEyxS3TdJ1hznkB1XXW7vXaraFiEwHV9vgdNP/1525,No,Lime,Hay Treasure,==,None,Natural,Jenny,Rubber Duck,None,None,None,4,16.2,17.1,17.2,1.1,5.4,2.0,129.9,1.8,1.1,1.1,1.5
